0,1,2,3
ATRI,"MAY 21, 2021",Atrion Corporation Declares Quarterly Cash Dividend,https://www.nasdaq.com/press-release/atrion-corporation-declares-quarterly-cash-dividend-2021-05-21
ATRS,"JUL 7, 2021",Antares Pharma to Present at the Ladenburg Thalmann Annual Healthcare Conference,https://www.nasdaq.com/press-release/antares-pharma-to-present-at-the-ladenburg-thalmann-annual-healthcare-conference-2021
ATXI,"JUN 14, 2021",Avenue Therapeutics Receives Complete Response Letter from the FDA for IV Tramadol,https://www.nasdaq.com/press-release/avenue-therapeutics-receives-complete-response-letter-from-the-fda-for-iv-tramadol-0
AUPH,"JUN 30, 2021","Aurinia Awards $250,000 in Grants to Support Patient Navigation Programs",https://www.nasdaq.com/press-release/aurinia-awards-%24250000-in-grants-to-support-patient-navigation-programs-2021-06-30
AUTL,6 DAYS AGO,"Autolus Therapeutics to Report Second Quarter 2021 Financial Results on August 5, 2021, and will Participate in the William Blair Biotech Focus Conference 2021 on July 14, 2021",https://www.nasdaq.com/press-release/autolus-therapeutics-to-report-second-quarter-2021-financial-results-on-august-5-2021
AVDL,"JUL 7, 2021",Avadel Pharmaceuticals to Present at the Ladenburg Thalmann Annual Healthcare Conference 2021,https://www.nasdaq.com/press-release/avadel-pharmaceuticals-to-present-at-the-ladenburg-thalmann-annual-healthcare
AVEO,5 DAYS AGO,AVEO Oncology to Host Key Opinion Leader Webinar on FOTIVDA® (tivozanib) for Relapsed or Refractory Renal Cell Carcinoma,https://www.nasdaq.com/press-release/aveo-oncology-to-host-key-opinion-leader-webinar-on-fotivdar-tivozanib-for-relapsed
AVGR,"JUL 6, 2021",Avinger Announces 510(k) Filing for New Pantheris In-Stent Restenosis Indication,https://www.nasdaq.com/press-release/avinger-announces-510k-filing-for-new-pantheris-in-stent-restenosis-indication-2021
AVIR,2 DAYS AGO,Atea Pharmaceuticals to Present at William Blair Biotech Focus Conference,https://www.nasdaq.com/press-release/atea-pharmaceuticals-to-present-at-william-blair-biotech-focus-conference-2021-07-12
AVNS,2 DAYS AGO,"Avanos Medical, Inc. Appoints Moji James as Senior Vice President & General Counsel",https://www.nasdaq.com/press-release/avanos-medical-inc.-appoints-moji-james-as-senior-vice-president-general-counsel-2021
AVRO,6 DAYS AGO,AVROBIO Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),https://www.nasdaq.com/press-release/avrobio-announces-inducement-grants-under-nasdaq-listing-rule-5635c4-2021-07-08
AVXL,"JUN 28, 2021",Anavex Life Sciences Announces ANAVEX®2-73 (Blarcamesine) Improved both Primary Cognitive and Secondary MDS-UPDRS Efficacy Endpoints with Significant Biomarker Correlation in Placebo-Controlled Phase 2 Clinical Trial for the Treatment of Patients wit...,https://www.nasdaq.com/press-release/anavex-life-sciences-announces-anavexr2-73-blarcamesine-improved-both-primary
AWH,6 DAYS AGO,Aspira Women’s Health Inc. Announces Coverage for OVA1® in the AIM Specialty Health Laboratory Medicine Clinical Guidelines,https://www.nasdaq.com/press-release/aspira-womens-health-inc.-announces-coverage-for-ova1r-in-the-aim-specialty-health
AXGN,5 HOURS AGO,"Axogen, Inc. to Report Second Quarter Financial Results and Host Conference Call on August 4, 2021",https://www.nasdaq.com/press-release/axogen-inc.-to-report-second-quarter-financial-results-and-host-conference-call-on
AXLA,"JUN 30, 2021",Axcella Announces Initiation of EMMPOWER℠ Phase 2 Clinical Trial of AXA1665,https://www.nasdaq.com/press-release/axcella-announces-initiation-of-emmpowersm-phase-2-clinical-trial-of-axa1665-2021-06
AXNX,4 HOURS AGO,BioLife Solutions Announces Changes to Board of Directors,https://www.nasdaq.com/press-release/biolife-solutions-announces-changes-to-board-of-directors-2021-07-14
AXSM,"JUN 15, 2021",Axsome Therapeutics Announces Planned NDA Submission for AXS-14 for the Management of Fibromyalgia,https://www.nasdaq.com/press-release/axsome-therapeutics-announces-planned-nda-submission-for-axs-14-for-the-management-of
AYLA,"JUL 6, 2021",Ayala Pharmaceuticals to Present at Ladenburg Thalmann Healthcare Conference,https://www.nasdaq.com/press-release/ayala-pharmaceuticals-to-present-at-ladenburg-thalmann-healthcare-conference-2021-07
AYTU,"JUN 28, 2021",Aytu BioPharma Announces Peer-Reviewed Publication of Clinical Results from Healight(TM) Pilot Study,https://www.nasdaq.com/press-release/aytu-biopharma-announces-peer-reviewed-publication-of-clinical-results-from
AZN,1 DAY AGO,"HUTCHMED Announces First Commercial Sale of ORPATHYS® in China, Triggering a US$25 million Milestone Payment from AstraZeneca",https://www.nasdaq.com/press-release/hutchmed-announces-first-commercial-sale-of-orpathysr-in-china-triggering-a-us%2425
AZRX,"JUN 8, 2021",AzurRx BioPharma CEO James Sapirstein to Present at 2021 BIO Digital,https://www.nasdaq.com/press-release/azurrx-biopharma-ceo-james-sapirstein-to-present-at-2021-bio-digital-2021-06-08
AZYO,"JUN 7, 2021",Aziyo Biologics Comments on June 2nd Voluntary Recall of One Lot of its FiberCel Fiber Viable Bone Matrix,https://www.nasdaq.com/press-release/aziyo-biologics-comments-on-june-2nd-voluntary-recall-of-one-lot-of-its-fibercel
BASI,,,
BAX,1 DAY AGO,Baxter Declares Quarterly Dividend,https://www.nasdaq.com/press-release/baxter-declares-quarterly-dividend-2021-07-12
BBI,"JUL 6, 2021",Brickell Biotech to Participate at William Blair’s Biotech Focus Conference 2021,https://www.nasdaq.com/press-release/brickell-biotech-to-participate-at-william-blairs-biotech-focus-conference-2021-2021
BBIO,1 DAY AGO,BridgeBio Pharma Reports Inducement Grants under Nasdaq Listing Rule 5635(c)(4),https://www.nasdaq.com/press-release/bridgebio-pharma-reports-inducement-grants-under-nasdaq-listing-rule-5635c4-2021-07
BCAB,"MAY 12, 2021",BioAtla Announces First Quarter 2021 Financial Results And Provides Business Update,https://www.nasdaq.com/press-release/bioatla-announces-first-quarter-2021-financial-results-and-provides-business-update
BCDA,"JUN 23, 2021",BioCardia Announces Fourth Positive DSMB Review and Recommendation to Continue Phase III Pivotal CardiAMP Cell Therapy Heart Failure Study as Designed,https://www.nasdaq.com/press-release/biocardia-announces-fourth-positive-dsmb-review-and-recommendation-to-continue-phase
BCDAW,,,
BCEL,"MAY 14, 2021",Atreca to Present at Upcoming Virtual Investor Conferences,https://www.nasdaq.com/press-release/atreca-to-present-at-upcoming-virtual-investor-conferences-2021-05-14
BCLI,"JUN 15, 2021",Brainstorm Announces Expansion of NurOwn® IP Portfolio with Grant and Allowance of Multiple Patents and Applications in Major Markets,https://www.nasdaq.com/press-release/brainstorm-announces-expansion-of-nurownr-ip-portfolio-with-grant-and-allowance-of
BCRX,4 DAYS AGO,BioCryst Reports 96-week Data from APeX-2 Showing ORLADEYO®(berotralstat) Reduced HAE Attack Rate by 80 Percent from Baseline,https://www.nasdaq.com/press-release/biocryst-reports-96-week-data-from-apex-2-showing-orladeyorberotralstat-reduced-hae
BCYC,1 DAY AGO,Bicycle Therapeutics Enters Exclusive License and Collaboration Agreement with Ionis to Develop Targeted Oligonucleotide Therapeutics,https://www.nasdaq.com/press-release/bicycle-therapeutics-enters-exclusive-license-and-collaboration-agreement-with-ionis
BDSI,"MAY 6, 2021",BioDelivery Sciences Reports First Quarter 2021 Results,https://www.nasdaq.com/press-release/biodelivery-sciences-reports-first-quarter-2021-results-2021-05-06
BDSX,"JUN 17, 2021",Biodesix Announces Presentation on Novel Proteomic Techniques in Partnership with Seer,https://www.nasdaq.com/press-release/biodesix-announces-presentation-on-novel-proteomic-techniques-in-partnership-with
BDTX,"MAY 19, 2021","Black Diamond Therapeutics Presents Phase 1 Pharmacokinetic, Safety, and Preliminary Efficacy Data of BDTX-189 in Advanced Solid Tumors Harboring EGFR or HER2 Alterations",https://www.nasdaq.com/press-release/black-diamond-therapeutics-presents-phase-1-pharmacokinetic-safety-and-preliminary
BDX,2 DAYS AGO,BD Announces Two Future Directors for Diabetes Care Spinoff Company,https://www.nasdaq.com/press-release/bd-announces-two-future-directors-for-diabetes-care-spinoff-company-2021-07-12
BDXB,"DEC 2, 2020",BD to Invest $1.2 Billion in Pre-Fillable Syringe Manufacturing Capacity Over Next Four Years,https://www.nasdaq.com/press-release/bd-to-invest-%241.2-billion-in-pre-fillable-syringe-manufacturing-capacity-over-next-0
BEAM,6 DAYS AGO,Beam Therapeutics to Participate in the 2021 William Blair Biotech Focus Conference,https://www.nasdaq.com/press-release/beam-therapeutics-to-participate-in-the-2021-william-blair-biotech-focus-conference
BEAT,"FEB 2, 2021",Investors Bancorp Set to Join S&P SmallCap 600,https://www.nasdaq.com/press-release/investors-bancorp-set-to-join-sp-smallcap-600-2021-02-02
BFRA,"JUL 6, 2021",Biofrontera Inc. seeks IPO in the USA,https://www.nasdaq.com/press-release/biofrontera-inc.-seeks-ipo-in-the-usa-2021-07-06
BGNE,5 DAYS AGO,BeiGene Announces the Approval in China of KYPROLIS® (Carfilzomib) for Injection for Adult Patients with Relapsed or Refractory Multiple Myeloma,https://www.nasdaq.com/press-release/beigene-announces-the-approval-in-china-of-kyprolisr-carfilzomib-for-injection-for
BHC,2 DAYS AGO,Bausch + Lomb Launches Biotrue® Hydration Boost Lubricant Eye Drops and Biotrue® Micellar Eyelid Cleansing Wipes,https://www.nasdaq.com/press-release/bausch-lomb-launches-biotruer-hydration-boost-lubricant-eye-drops-and-biotruer
BHVN,"JUL 7, 2021","Biohaven Announces Preliminary 2Q2021 Net Product Revenue For NURTEC ODT, The First And Only Migraine Medication For Both Acute And Preventive Treatment",https://www.nasdaq.com/press-release/biohaven-announces-preliminary-2q2021-net-product-revenue-for-nurtec-odt-the-first
BIIB,1 DAY AGO,"Biogen and Innocare Announce License and Collaboration Agreement For Orelabrutinib, an Innovative CNS Penetrant BTK Inhibitor For the Potential Treatment of Multiple Sclerosis",https://www.nasdaq.com/press-release/biogen-and-innocare-announce-license-and-collaboration-agreement-for-orelabrutinib-an
BIOC,"JUL 6, 2021","Biocept Receives South Korean Patent for Primer-Switch Platform Used to Identify Rare Genetic Mutations, Including Cancer Biomarkers",https://www.nasdaq.com/press-release/biocept-receives-south-korean-patent-for-primer-switch-platform-used-to-identify-rare
BIOL,"JUN 3, 2021",Recent Studies Demonstrate BIOLASE's Waterlase Laser Technology is Beneficial for Treatment of Peri-Implantitis,https://www.nasdaq.com/press-release/recent-studies-demonstrate-biolases-waterlase-laser-technology-is-beneficial-for
BIVI,"JUN 29, 2021",Development of BioVie’s NE3107 Asset Featured by the American Diabetes Association,https://www.nasdaq.com/press-release/development-of-biovies-ne3107-asset-featured-by-the-american-diabetes-association
BKD,5 DAYS AGO,Brookdale Reports June 2021 Occupancy,https://www.nasdaq.com/press-release/brookdale-reports-june-2021-occupancy-2021-07-09
BLCM,"JUN 28, 2021",Bellicum Enters License Agreement with UNC Lineberger and Mass General for Use of CaspaCIDe® Safety Switch,https://www.nasdaq.com/press-release/bellicum-enters-license-agreement-with-unc-lineberger-and-mass-general-for-use-of
BLFS,4 HOURS AGO,BioLife Solutions Announces Changes to Board of Directors,https://www.nasdaq.com/press-release/biolife-solutions-announces-changes-to-board-of-directors-2021-07-14
BLPH,"MAY 27, 2021",Bellerophon to Present at the Jefferies Virtual Healthcare Conference,https://www.nasdaq.com/press-release/bellerophon-to-present-at-the-jefferies-virtual-healthcare-conference-2021-05-27
BLRX,"MAY 26, 2021",BioLineRx Reports First Quarter 2021 Financial Results and Provides Corporate Update,https://www.nasdaq.com/press-release/biolinerx-reports-first-quarter-2021-financial-results-and-provides-corporate-update
BLU,"MAY 25, 2021",BELLUS Health to Participate in the Jefferies Virtual Healthcare Conference,https://www.nasdaq.com/press-release/bellus-health-to-participate-in-the-jefferies-virtual-healthcare-conference-2021-05
BLUE,5 DAYS AGO,bluebird bio Announces Positive Recommendation by PRAC Regarding Article 20 Safety Referral Review of ZYNTEGLO™ Gene Therapy for Transfusion-Dependent β-thalassemia and Marketing to Resume in EU,https://www.nasdaq.com/press-release/bluebird-bio-announces-positive-recommendation-by-prac-regarding-article-20-safety
BMRA,6 DAYS AGO,"50+ Companies to Present at the Access to Giving Virtual Investor Conference on July 13th - 15th, 2021",https://www.nasdaq.com/press-release/50-companies-to-present-at-the-access-to-giving-virtual-investor-conference-on-july-0
BMRN,4 HOURS AGO,"BioMarin to Host Second Quarter 2021 Financial Results Conference Call and Webcast on Wednesday, July 28 at 4:30pm ET",https://www.nasdaq.com/press-release/biomarin-to-host-second-quarter-2021-financial-results-conference-call-and-webcast-on
BMY,"JUN 29, 2021",Bristol Myers Squibb Receives European Commission Approval for Opdivo (nivolumab) Plus Yervoy (ipilimumab) for the Treatment of Mismatch Repair Deficient or Microsatellite Instability–High Metastatic Colorectal Cancer After Prior Chemotherapy,https://www.nasdaq.com/press-release/bristol-myers-squibb-receives-european-commission-approval-for-opdivo-nivolumab-1
BNR,"MAY 25, 2021",Burning Rock Reports First Quarter 2021 Financial Results,https://www.nasdaq.com/press-release/burning-rock-reports-first-quarter-2021-financial-results-2021-05-25
BNTC,"APR 27, 2021",Benitec Biopharma Increases Previously Announced Bought Deal Offering of Common Stock to $12.9 Million,https://www.nasdaq.com/press-release/benitec-biopharma-increases-previously-announced-bought-deal-offering-of-common-stock
BNTX,"JUN 18, 2021",BioNTech Announces First Patient Dosed in Phase 2 Clinical Trial of mRNA-based BNT111 in Patients with Advanced Melanoma,https://www.nasdaq.com/press-release/biontech-announces-first-patient-dosed-in-phase-2-clinical-trial-of-mrna-based-bnt111
BOLT,"JUN 4, 2021",Bolt Biotherapeutics Presents Preliminary Results from Phase 1/2 Trial of Lead HER2-targeting Boltbody™ ISAC BDC-1001 at ASCO 2021,https://www.nasdaq.com/press-release/bolt-biotherapeutics-presents-preliminary-results-from-phase-1-2-trial-of-lead-her2
BPMC,6 DAYS AGO,Blueprint Medicines Announces Inducement Grants Under NASDAQ Listing Rule 5635(c)(4),https://www.nasdaq.com/press-release/blueprint-medicines-announces-inducement-grants-under-nasdaq-listing-rule-5635c4-11
BPTH,"JUN 22, 2021",Bio-Path Granted Key Mechanism of Action U.S. Patent for BP1003,https://www.nasdaq.com/press-release/bio-path-granted-key-mechanism-of-action-u.s.-patent-for-bp1003-2021-06-22
BSGM,22 HOURS AGO,BioSig Latest Installation Broadens Clinical Footprint for its Signal Processing Technology for Electrophysiology,https://www.nasdaq.com/press-release/biosig-latest-installation-broadens-clinical-footprint-for-its-signal-processing
BSX,"JUN 29, 2021",Boston Scientific Announces Conference Call Discussing Second Quarter 2021 Results,https://www.nasdaq.com/press-release/boston-scientific-announces-conference-call-discussing-second-quarter-2021-results
BTAI,"JUN 23, 2021",BioXcel Therapeutics Announces Pricing of Public Offering of Common Stock,https://www.nasdaq.com/press-release/bioxcel-therapeutics-announces-pricing-of-public-offering-of-common-stock-2021-06-23
BVXV,"JUN 23, 2021",BiondVax Announces First Quarter 2021 Financial Results and Provides Business Update,https://www.nasdaq.com/press-release/biondvax-announces-first-quarter-2021-financial-results-and-provides-business-update
BWAY,1 DAY AGO,MindPath Care Centers Hosts Open House in Charlotte to Introduce FDA-Cleared Deep TMS™ Treatment for Major Depressive Disorder (MDD) and Obsessive-Compulsive Disorder (OCD),https://www.nasdaq.com/press-release/mindpath-care-centers-hosts-open-house-in-charlotte-to-introduce-fda-cleared-deep
